Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1695515758,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1695515759,100,,Aggregated,0.000000,0.000000,560,690,760,790,890,910,950,960,960,960,960,69,0,560.0,558.076386072459,170.19422000021223,958.8685819999228,264.7826086956522
1695515760,100,,Aggregated,0.000000,0.000000,670,890,1000,1100,1200,1300,1300,1300,1300,1300,1300,111,0,670.0,674.6186039819951,30.23713599986877,1277.292793000015,251.99099099099098
1695515761,100,,Aggregated,16.000000,0.000000,510,760,910,1000,1200,1300,1300,1300,1300,1300,1300,140,0,500.0,576.1127148143031,23.100966999663797,1277.292793000015,254.37142857142857
1695515762,100,,Aggregated,50.000000,0.000000,560,690,780,890,1100,1200,1300,1300,1300,1300,1300,187,0,560.0,582.2187157754158,23.100966999663797,1277.292793000015,256.1818181818182
1695515763,100,,Aggregated,41.666667,0.000000,510,600,710,780,1100,1200,1300,1300,1300,1300,1300,240,0,500.0,510.69942581668016,23.100966999663797,1277.292793000015,253.68333333333334
1695515764,100,,Aggregated,37.750000,0.000000,390,540,630,710,1000,1200,1300,1300,1300,1300,1300,296,0,390.0,438.34566546623546,23.100966999663797,1277.292793000015,254.59459459459458
1695515765,100,,Aggregated,44.000000,0.000000,290,510,580,660,910,1100,1300,1300,1300,1300,1300,343,0,290.0,384.98778558602675,14.272320000145555,1277.292793000015,263.97667638483966
1695515766,100,,Aggregated,42.500000,0.000000,170,460,550,610,860,1100,1300,1300,1300,1300,1300,395,0,170.0,343.1623624506562,14.272320000145555,1277.292793000015,255.93924050632913
1695515767,100,,Aggregated,45.571429,0.000000,140,390,530,570,820,1100,1200,1300,1300,1300,1300,436,0,140.0,317.0613265802963,14.272320000145555,1277.292793000015,255.18577981651376
1695515768,100,,Aggregated,44.750000,0.000000,140,310,490,550,770,1100,1200,1300,1300,1300,1300,495,0,140.0,298.64467664648924,14.272320000145555,1277.292793000015,254.12121212121212
1695515769,100,,Aggregated,45.333333,0.000000,140,290,480,540,750,1000,1200,1300,1300,1300,1300,524,0,140.0,288.24455260689456,14.272320000145555,1277.292793000015,254.63931297709922
1695515770,100,,Aggregated,45.100000,0.000000,130,250,390,510,720,1000,1200,1300,1300,1300,1300,581,0,130.0,269.9022761772977,13.122796000061498,1277.292793000015,255.26678141135972
1695515771,100,,Aggregated,48.600000,0.000000,110,250,340,490,690,960,1200,1300,1300,1300,1300,623,0,110.0,258.8949088651848,13.122796000061498,1277.292793000015,256.41252006420547
1695515772,100,,Aggregated,44.800000,0.000000,110,220,310,440,660,910,1200,1300,1300,1300,1300,684,0,110.0,245.86951212136148,13.122796000061498,1277.292793000015,256.8099415204678
1695515773,100,,Aggregated,47.500000,0.000000,110,210,300,400,640,910,1200,1300,1300,1300,1300,718,0,110.0,239.29250246240824,13.122796000061498,1277.292793000015,256.8899721448468
1695515774,100,,Aggregated,49.800000,0.000000,130,250,350,460,620,860,1200,1300,1300,1300,1300,766,0,130.0,251.90396209661867,13.122796000061498,1277.292793000015,257.74543080939947
1695515775,100,,Aggregated,47.300000,0.000000,140,250,340,440,610,850,1100,1200,1300,1300,1300,809,0,140.0,249.90335402102565,13.122796000061498,1277.292793000015,257.6069221260816
1695515776,100,,Aggregated,47.200000,0.000000,140,240,330,420,600,830,1100,1200,1300,1300,1300,844,0,140.0,245.13577924645745,13.122796000061498,1277.292793000015,257.47274881516586
1695515777,100,,Aggregated,47.400000,0.000000,150,270,360,430,580,790,1100,1200,1300,1300,1300,905,0,150.0,254.26723311824378,13.122796000061498,1277.292793000015,257.06298342541436
1695515778,100,,Aggregated,46.400000,0.000000,150,260,340,420,570,780,1100,1200,1300,1300,1300,946,0,150.0,250.2578036004338,13.122796000061498,1277.292793000015,257.27801268498945
1695515779,100,,Aggregated,44.300000,0.000000,140,250,340,400,570,770,1100,1200,1300,1300,1300,988,0,140.0,244.02970995142718,13.122796000061498,1277.292793000015,256.4524291497976
1695515780,100,,Aggregated,46.700000,0.000000,150,260,320,390,560,750,1100,1200,1300,1300,1300,1050,0,140.0,241.05414457239118,13.122796000061498,1277.292793000015,257.3990476190476
1695515781,100,,Aggregated,45.500000,0.000000,150,260,310,370,550,740,1100,1200,1300,1300,1300,1086,0,150.0,240.1095347587575,13.122796000061498,1277.292793000015,258.5
1695515782,100,,Aggregated,44.900000,0.000000,160,260,330,390,560,740,1100,1200,1300,1300,1300,1118,0,160.0,246.09913607067023,13.122796000061498,1277.292793000015,258.75849731663686
1695515783,100,,Aggregated,45.500000,0.000000,160,270,340,410,550,720,1100,1200,1300,1300,1300,1180,0,160.0,246.2753186356016,13.122796000061498,1277.292793000015,258.7449152542373
1695515784,100,,Aggregated,44.400000,0.000000,160,260,330,400,540,700,1100,1200,1300,1300,1300,1213,0,160.0,243.7451293066853,13.122796000061498,1277.292793000015,259.8103874690849
1695515785,100,,Aggregated,44.500000,0.000000,160,260,330,390,540,690,1000,1200,1300,1300,1300,1263,0,160.0,241.87219996912862,13.122796000061498,1277.292793000015,259.30087094220113
1695515786,100,,Aggregated,45.900000,0.000000,170,280,350,420,540,680,1000,1200,1300,1300,1300,1307,0,170.0,248.37236491737568,13.122796000061498,1277.292793000015,258.389441469013
1695515787,100,,Aggregated,43.100000,0.000000,170,270,340,410,540,670,1000,1200,1300,1300,1300,1351,0,170.0,244.93872053442627,13.122796000061498,1277.292793000015,258.39304219096965
1695515788,100,,Aggregated,44.600000,0.000000,170,270,340,400,530,650,1000,1200,1300,1300,1300,1392,0,170.0,241.50050513362646,13.122796000061498,1277.292793000015,257.04669540229884
1695515789,100,,Aggregated,47.600000,0.000000,180,280,350,400,530,640,1000,1200,1300,1300,1300,1455,0,180.0,245.64032353815028,13.122796000061498,1277.292793000015,257.0103092783505
1695515790,100,,Aggregated,44.900000,0.000000,170,270,340,390,520,630,1000,1200,1300,1300,1300,1499,0,170.0,241.67656074650435,13.122796000061498,1277.292793000015,257.2468312208139
1695515791,100,,Aggregated,44.100000,0.000000,170,270,340,390,520,620,970,1200,1300,1300,1300,1540,0,170.0,237.74851021624073,13.122796000061498,1277.292793000015,257.56168831168833
1695515792,100,,Aggregated,47.000000,0.000000,170,260,330,380,520,620,960,1200,1300,1300,1300,1586,0,170.0,234.93647698361357,13.122796000061498,1277.292793000015,258.31778058007563
1695515793,100,,Aggregated,45.600000,0.000000,170,270,340,400,520,620,950,1100,1300,1300,1300,1627,0,170.0,240.7310572858096,13.122796000061498,1277.292793000015,258.2335586969883
1695515794,100,,Aggregated,45.300000,0.000000,180,270,340,400,520,610,920,1100,1300,1300,1300,1670,0,180.0,240.74936812934874,13.122796000061498,1277.292793000015,258.5
1695515795,100,,Aggregated,45.100000,0.000000,180,270,340,390,510,610,910,1100,1300,1300,1300,1718,0,180.0,240.10270051921654,13.122796000061498,1277.292793000015,259.17287543655414
