Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1695516544,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1695516545,500,,Aggregated,0.000000,0.000000,870,880,890,890,900,930,930,930,930,930,930,16,0,860.0,857.0853509999097,771.2583749998885,934.15564299994,294.625
1695516546,500,,Aggregated,0.000000,0.000000,1200,1400,1400,1500,1600,1900,1900,1900,1900,1900,1900,128,0,1200.0,1251.4290044452707,771.2583749998885,1928.5717190005016,242.6953125
1695516547,500,,Aggregated,0.000000,0.000000,1500,2100,2300,2400,2600,2800,2800,2900,2900,2900,2900,214,0,1500.0,1713.7227465700566,771.2583749998885,2893.538663000072,267.95327102803736
1695516548,500,,Aggregated,38.000000,0.000000,1500,2200,2500,2700,3000,3200,3300,3400,3400,3400,3400,299,0,1500.0,1831.0307127290625,771.2583749998885,3413.9691950003908,272.5150501672241
1695516549,500,,Aggregated,56.333333,0.000000,1500,2300,2700,2900,3300,4700,4800,4800,4900,4900,4900,375,0,1500.0,1971.8865492346424,771.2583749998885,4851.148824999655,271.216
1695516550,500,,Aggregated,63.750000,0.000000,1700,2400,2900,3100,4800,5000,5200,5300,5600,5600,5600,461,0,1700.0,2211.3004814056167,771.2583749998885,5598.6171109998395,269.470715835141
1695516551,500,,Aggregated,66.600000,0.000000,1700,2400,2800,3100,4800,5100,6000,6800,6800,6800,6800,545,0,1700.0,2268.9843772641957,771.2583749998885,6823.5241120000865,265.6587155963303
1695516552,500,,Aggregated,69.500000,0.000000,1700,2400,2700,3000,4800,5100,6000,6800,6900,6900,6900,629,0,1700.0,2263.1750224196944,771.2583749998885,6866.378777000136,261.02702702702703
1695516553,500,,Aggregated,71.428571,0.000000,1700,2500,2700,2900,4800,5100,6800,6900,8400,8400,8400,709,0,1700.0,2307.067832665708,771.2583749998885,8445.291678999638,259.5190409026798
1695516554,500,,Aggregated,73.125000,0.000000,1700,2400,2700,2900,4800,5200,6800,8400,9700,9700,9700,784,0,1700.0,2345.556409801005,771.2583749998885,9711.46934599983,257.3941326530612
1695516555,500,,Aggregated,74.333333,0.000000,1800,2400,2700,2900,4800,5200,8200,9700,10000,10000,10000,865,0,1800.0,2391.996348979178,771.2583749998885,10279.65138699983,256.9965317919075
1695516556,500,,Aggregated,74.300000,0.000000,1800,2500,2800,2900,4800,5200,8400,9700,11000,11000,11000,926,0,1800.0,2434.763590671696,771.2583749998885,11011.121587999696,256.93952483801297
1695516557,500,,Aggregated,82.100000,0.000000,1800,2500,2800,3000,4800,5200,8400,9700,11000,13000,13000,1002,0,1800.0,2455.5664627025885,771.2583749998885,12601.388331000635,258.21157684630737
1695516558,500,,Aggregated,81.800000,0.000000,1900,2600,2800,3000,4800,5200,8400,9700,13000,13000,13000,1081,0,1900.0,2484.6220457400486,771.2583749998885,12821.894479000548,258.6336725254394
1695516559,500,,Aggregated,79.300000,0.000000,1900,2700,2800,3000,4800,5200,8200,9700,13000,13000,13000,1153,0,1900.0,2487.704881339983,771.2583749998885,12821.894479000548,259.1266261925412
