Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1694866737,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1694866738,100,,Aggregated,0.000000,0.000000,390,530,590,630,700,710,710,720,720,720,720,100,0,380.0,411.56845626000074,94.57269000006363,716.1737129999892,523.0
1694866739,100,,Aggregated,0.000000,0.000000,320,450,550,590,690,710,710,710,720,720,720,125,0,320.0,340.5151961520024,7.71317699991414,716.1737129999892,523.0
1694866740,100,,Aggregated,9.000000,0.000000,150,330,450,500,650,700,710,710,720,720,720,181,0,150.0,248.38583670718373,7.71317699991414,716.1737129999892,530.0110497237569
1694866741,100,,Aggregated,50.000000,0.000000,95,230,350,450,590,700,710,710,720,720,720,228,0,95,200.65495956140668,7.091132000027756,716.1737129999892,524.3026315789474
1694866742,100,,Aggregated,44.000000,0.000000,45,140,280,350,570,670,710,710,720,720,720,288,0,43,164.26112030555805,6.946132000052785,716.1737129999892,525.90625
1694866743,100,,Aggregated,47.500000,0.000000,37,100,190,300,540,670,710,710,720,720,720,327,0,37,149.27849882263286,6.730413000013868,716.1737129999892,537.3669724770642
1694866744,100,,Aggregated,48.400000,0.000000,31,88,140,240,490,650,710,710,720,720,720,379,0,31,133.26506497889235,6.730413000013868,716.1737129999892,522.8575197889182
1694866745,100,,Aggregated,48.666667,0.000000,25,71,110,160,450,600,710,710,720,720,720,432,0,25,118.66094790740782,6.730413000013868,716.1737129999892,514.1875
1694866746,100,,Aggregated,48.000000,0.000000,22,50,96,140,420,590,700,710,720,720,720,478,0,22,109.04238057322122,6.574389999968844,716.1737129999892,516.560669456067
1694866747,100,,Aggregated,48.375000,0.000000,19,45,89,120,370,570,700,710,720,720,720,536,0,19,100.26676703544739,6.512917000009111,716.1737129999892,509.5
