Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1694869219,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1694869220,500,,Aggregated,0.000000,0.000000,570,640,690,840,920,940,950,960,960,960,960,84,0,570.0,616.1303614999864,322.7603899999849,955.2552649997779,493.42857142857144
1694869221,500,,Aggregated,0.000000,0.000000,1100,1400,1500,1600,1700,1800,1900,1900,1900,1900,1900,218,0,1100.0,1104.4235384862334,322.7603899999849,1911.462928000219,509.5
1694869222,500,,Aggregated,0.000000,0.000000,1500,1900,2100,2200,2500,2700,2800,2800,2800,2800,2800,357,0,1500.0,1514.87318089636,322.7603899999849,2813.135388000319,516.1176470588235
1694869223,500,,Aggregated,68.500000,0.000000,1200,1800,2100,2300,2700,2800,3100,3200,3500,3500,3500,492,4,1200.0,1452.4580871748,322.7603899999849,3451.8440850001753,517.7052845528456
1694869224,500,,Aggregated,89.333333,0.000000,1200,1900,2300,2500,3100,4200,4300,4600,4700,4700,4700,623,4,1200.0,1651.686463060997,322.7603899999849,4746.155211000314,528.4398073836276
1694869225,500,,Aggregated,100.250000,0.000000,1100,1700,2100,2300,3100,4200,4300,4700,5300,5300,5300,752,4,1100.0,1598.5182901303172,322.7603899999849,5296.413359000326,526.5372340425532
1694869226,500,,Aggregated,106.800000,0.800000,1100,1500,2100,2200,2900,4200,4500,5200,6000,6000,6000,887,4,1100.0,1555.1226075129605,322.7603899999849,6037.210039000001,524.3246899661781
1694869227,500,,Aggregated,111.000000,0.666667,1100,1400,2000,2100,2900,4200,4700,6000,7500,7800,7800,1018,4,1100.0,1574.8311672779912,322.7603899999849,7835.064155000055,518.770137524558
1694869228,500,,Aggregated,114.428571,0.571429,1100,1200,1900,2100,2800,4200,4600,6000,7500,7800,7800,1152,4,1100.0,1539.2983079157939,322.7603899999849,7835.064155000055,514.1762152777778
1694869229,500,,Aggregated,116.250000,0.500000,1100,1100,1800,2100,2700,4100,4600,6000,7500,7800,7800,1280,4,1100.0,1503.5638625117158,322.7603899999849,7835.064155000055,519.509375
1694869230,500,,Aggregated,118.000000,0.444444,1100,1100,1700,2100,2600,4100,4500,5300,7500,7800,7800,1409,4,1100.0,1488.829540995738,322.7603899999849,7835.064155000055,515.0
1694869231,500,,Aggregated,119.600000,0.400000,1100,1100,1600,2100,2500,4100,4600,7400,11000,11000,11000,1541,4,1100.0,1515.1406293757282,322.7603899999849,11395.979848000025,518.0330953926023
1694869232,500,,Aggregated,132.600000,0.400000,1100,1100,1600,2100,2500,4100,4500,6000,11000,11000,11000,1675,4,1100.0,1506.7658835755205,322.7603899999849,11395.979848000025,517.350447761194
