Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/rni/v2/queries/plmn_info/1,135854,33,1000.0,1322.8559529319766,322.7603899999849,130823.69062199997,171.95821985366644,75.48651995245564,0.018336266568750544,1000,1100,1100,1200,2100,3100,4400,8200,32000,130000,131000
POST,/rni/v2/queries/rab_info/1,135456,34,1000.0,1312.1288053590768,369.6032580000974,130822.00676399998,846.7873995983936,75.26537346474768,0.01889191101022783,1000,1100,1100,1200,2100,3100,4300,8200,32000,114000,131000
,Aggregated,271310,67,1000.0,1317.5002472755427,322.7603899999849,130823.69062199997,508.8778371604438,150.75189341720332,0.03722817757897837,1000,1100,1100,1200,2100,3100,4400,8200,32000,114000,131000
