Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1695000564,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1695000565,100,,Aggregated,0.000000,0.000000,410,460,510,530,570,580,590,590,590,590,590,100,0,410.0,393.49865560000137,109.72128800000291,588.8930639999899,261.39
1695000566,200,,Aggregated,0.000000,0.000000,370,440,500,530,580,590,620,620,640,640,640,224,0,370.0,364.79059728125014,20.05783699996755,636.9783359999701,262.3705357142857
1695000567,300,,Aggregated,100.000000,0.000000,410,480,530,560,600,640,690,720,740,740,740,372,0,410.0,391.7079170752697,20.05783699996755,736.6119160000153,264.71505376344084
1695000568,400,,Aggregated,109.000000,0.000000,430,510,570,590,670,730,790,820,860,860,860,524,0,430.0,425.73715853053494,20.05783699996755,859.6823660000155,259.60305343511453
1695000569,500,,Aggregated,116.333333,0.000000,490,580,620,660,740,800,870,930,970,970,970,677,0,490.0,482.44382620531854,20.05783699996755,966.3510320000341,254.8714918759232
1695000570,600,,Aggregated,126.250000,0.000000,560,680,770,850,900,920,970,1000,1000,1000,1000,834,0,560.0,561.1788780899287,20.05783699996755,1028.1797139999753,252.60911270983215
1695000571,700,,Aggregated,132.200000,0.000000,610,800,880,910,970,1000,1900,2000,2700,2700,2700,978,0,610.0,648.2917111922294,20.05783699996755,2718.78063500003,254.95398773006136
1695000572,800,,Aggregated,136.166667,0.000000,700,890,930,950,990,1100,2000,2100,2600,2700,2700,1137,0,700.0,718.83595912665,20.05783699996755,2718.78063500003,254.30606860158312
1695000573,900,,Aggregated,137.714286,0.000000,830,920,950,970,1100,2000,2200,2300,3100,4000,4000,1315,24,830.0,801.2035030654001,20.05783699996755,4037.4817550000444,250.59543726235742
1695000574,1000,,Aggregated,139.625000,0.000000,900,960,980,1000,1900,2100,3100,3400,4300,4900,4900,1564,128,900.0,913.8847942046042,20.05783699996755,4856.766886000003,235.6809462915601
1695000575,1000,,Aggregated,143.333333,2.666667,920,960,990,1100,2000,2200,3400,4000,5000,5100,5100,1721,128,920.0,973.7741574724004,20.05783699996755,5080.316474000028,238.51830331202788
1695000576,1000,,Aggregated,153.900000,12.800000,910,960,980,1100,2000,2200,3400,4000,5000,5100,5100,1881,132,910.0,999.9951277177036,20.05783699996755,5080.316474000028,238.5927698032961
1695000577,1000,,Aggregated,159.600000,12.800000,920,970,1000,1200,2100,3400,3900,4200,8100,8900,8900,2130,226,920.0,1135.492989745071,20.05783699996755,8854.459577,229.44413145539906
1695000578,1000,,Aggregated,164.100000,13.200000,920,970,1100,1200,2100,3400,4000,4300,8900,9700,9700,2308,237,920.0,1167.257581131716,20.05783699996755,9733.028167999975,230.26516464471405
1695000579,1000,,Aggregated,175.800000,22.600000,930,970,1100,1200,2200,3400,4000,4800,8900,9700,9700,2459,237,930.0,1192.8125332549823,20.05783699996755,9733.028167999975,232.292801952013
1695000580,1000,,Aggregated,177.900000,23.700000,930,970,1100,1900,2200,3500,4200,5300,8900,9700,9700,2623,250,930.0,1241.6759050804428,20.05783699996755,9733.028167999975,232.8154784597789
1695000581,1000,,Aggregated,177.700000,23.700000,930,970,1200,1900,2300,3500,4300,7300,8900,9700,9700,2776,250,930.0,1277.7281182500008,20.05783699996755,9733.028167999975,234.28314121037465
1695000582,1000,,Aggregated,178.400000,25.000000,930,980,1200,1900,3000,4000,5400,8400,12000,12000,12000,2958,268,930.0,1386.3042401308323,20.05783699996755,12119.675736999965,233.90703177822854
1695000583,1000,,Aggregated,178.900000,25.000000,930,980,1200,1900,3200,4000,7300,8600,12000,15000,15000,3118,273,930.0,1437.9862410006417,20.05783699996755,14770.056299000033,234.98620910840282
1695000584,1000,,Aggregated,181.500000,26.800000,940,990,1900,2000,3400,4200,8400,12000,14000,15000,15000,3302,303,940.0,1567.3690668234406,20.05783699996755,14770.056299000033,233.24772864930344
1695000585,1000,,Aggregated,180.700000,24.900000,940,1000,1900,2000,3400,4200,8600,12000,14000,15000,15000,3465,309,940.0,1590.4210980969694,20.05783699996755,14770.056299000033,233.6961038961039
1695000586,1000,,Aggregated,173.800000,17.500000,940,1000,1900,2000,3400,4300,8600,12000,14000,15000,15000,3621,309,940.0,1608.9106567983988,20.05783699996755,14770.056299000033,235.24357912178957
1695000587,1000,,Aggregated,174.600000,18.100000,940,1000,1900,2000,3400,4500,8600,12000,14000,15000,15000,3777,309,940.0,1639.6446588895944,20.05783699996755,14770.056299000033,235.51548848292296
1695000588,1000,,Aggregated,173.900000,17.700000,940,1000,1900,2000,3400,4400,8600,12000,14000,15000,15000,3943,320,940.0,1649.7012037583047,20.05783699996755,14770.056299000033,234.55262490489474
1695000589,1000,,Aggregated,164.400000,8.300000,940,1000,1900,2000,3500,4800,8900,12000,16000,16000,16000,4112,328,940.0,1693.7204278127417,20.05783699996755,16463.88005,234.71765564202335
1695000590,1000,,Aggregated,162.700000,7.800000,940,1000,1900,2000,3700,4800,8900,12000,16000,16000,16000,4277,332,940.0,1711.8490624290366,20.05783699996755,16499.961205999967,235.29202712181436
1695000591,1000,,Aggregated,164.000000,8.600000,940,1000,1900,2000,3900,5000,9100,14000,20000,20000,20000,4434,337,940.0,1763.041380674558,20.05783699996755,19673.557015999962,236.40888588182227
1695000592,1000,,Aggregated,164.400000,8.200000,940,1100,1900,2000,3900,5000,9700,14000,20000,20000,20000,4589,337,940.0,1794.8534359411626,20.05783699996755,19673.557015999962,237.81629984746132
1695000593,1000,,Aggregated,166.000000,8.700000,950,1100,1900,2000,4000,5400,9700,14000,20000,20000,20000,4754,341,950.0,1821.5261256123247,20.05783699996755,19673.557015999962,238.52944888514935
1695000594,1000,,Aggregated,163.400000,6.900000,950,1100,1900,2000,4000,5800,10000,14000,20000,20000,20000,4912,341,950.0,1845.5621727964137,20.05783699996755,19673.557015999962,237.99511400651465
1695000595,1000,,Aggregated,162.600000,6.800000,950,1100,1900,2000,4000,5800,10000,14000,20000,23000,23000,5064,341,950.0,1856.6881943025228,20.05783699996755,22834.466633999968,238.95300157977883
1695000596,1000,,Aggregated,160.400000,3.800000,950,1200,1900,2000,4000,6000,10000,14000,20000,23000,23000,5219,343,950.0,1871.1997626930402,20.05783699996755,22834.466633999968,239.1299099444338
1695000597,1000,,Aggregated,159.700000,3.200000,950,1200,1900,2000,4000,6100,11000,14000,20000,23000,23000,5376,344,950.0,1883.4352634201973,20.05783699996755,22834.466633999968,239.70126488095238
1695000598,1000,,Aggregated,159.800000,3.200000,950,1200,1900,2000,4000,7100,11000,14000,20000,23000,23000,5531,345,950.0,1899.614869109018,20.05783699996755,22834.466633999968,240.5993491231242
1695000599,1000,,Aggregated,159.700000,3.500000,950,1200,2000,2000,4000,7100,11000,15000,20000,23000,23000,5689,349,950.0,1915.350304354539,20.05783699996755,22834.466633999968,241.2703462822992
1695000600,1000,,Aggregated,158.900000,3.000000,950,1200,2000,2000,4000,7300,11000,16000,20000,23000,23000,5847,356,950.0,1937.071823254488,20.05783699996755,22834.466633999968,241.5005985975714
1695000601,1000,,Aggregated,158.100000,2.600000,950,1200,2000,2000,4000,7400,12000,16000,20000,23000,23000,6000,357,950.0,1954.4111187799977,20.05783699996755,22834.466633999968,242.0355
1695000602,1000,,Aggregated,157.300000,2.400000,950,1200,2000,2000,4000,8000,12000,16000,33000,34000,34000,6168,365,950.0,2010.522663564525,20.05783699996755,33561.044587000026,242.1018158236057
1695000603,1000,,Aggregated,156.200000,2.000000,950,1200,2000,2000,4000,8000,12000,16000,33000,34000,34000,6318,368,950.0,2011.6775129518812,20.05783699996755,33561.044587000026,242.84868629313073
1695000604,1000,,Aggregated,157.000000,2.800000,960,1200,2000,2000,4000,8100,12000,16000,33000,34000,34000,6465,368,960.0,2022.8984083741666,20.05783699996755,33561.044587000026,243.18221191028616
1695000605,1000,,Aggregated,156.600000,2.700000,960,1200,2000,2100,4000,8100,12000,17000,33000,34000,34000,6618,368,960.0,2027.055461656088,20.05783699996755,33561.044587000026,243.60184345723783
1695000606,1000,,Aggregated,154.900000,2.700000,960,1800,2000,2100,4000,8000,12000,16000,33000,34000,34000,6773,368,960.0,2023.5876280344,20.05783699996755,33561.044587000026,244.2201387863576
1695000607,1000,,Aggregated,154.200000,2.700000,960,1800,2000,2000,4000,8000,12000,16000,33000,34000,34000,6924,368,960.0,2018.3836223363662,20.05783699996755,33561.044587000026,244.09329867128827
1695000608,1000,,Aggregated,154.900000,2.700000,960,1900,2000,2100,4000,8000,12000,16000,34000,34000,34000,7090,371,960.0,2037.8129578716485,20.05783699996755,34054.61056500002,244.21932299012693
1695000609,1000,,Aggregated,154.200000,2.400000,960,1900,2000,2100,4000,8100,12000,17000,34000,34000,34000,7242,371,960.0,2045.7071942344628,20.05783699996755,34054.61056500002,244.55896161281413
1695000610,1000,,Aggregated,155.300000,2.600000,960,1900,2000,2100,4000,8100,12000,17000,34000,34000,34000,7389,371,960.0,2058.6649433459156,20.05783699996755,34054.61056500002,244.97320341047504
1695000611,1000,,Aggregated,155.200000,2.200000,960,1900,2000,2100,4000,8100,12000,17000,34000,34000,34000,7545,371,960.0,2062.1632694836276,20.05783699996755,34054.61056500002,245.36779324055667
1695000612,1000,,Aggregated,153.700000,1.500000,960,1900,2000,2100,4000,8100,12000,17000,34000,41000,41000,7699,371,960.0,2090.5942181552114,20.05783699996755,40735.59703999996,245.78062085985192
1695000613,1000,,Aggregated,154.000000,1.400000,960,1900,2000,2100,4000,8100,12000,17000,34000,41000,41000,7855,371,960.0,2105.7707654725614,20.05783699996755,40735.59703999996,245.73889242520687
1695000614,1000,,Aggregated,153.200000,0.600000,960,1900,2000,2100,4100,8100,14000,17000,34000,41000,41000,8013,371,960.0,2112.122682769623,20.05783699996755,40735.59703999996,245.30525396231124
1695000615,1000,,Aggregated,153.100000,0.300000,960,1900,2000,2200,4100,8200,14000,17000,34000,41000,41000,8166,375,960.0,2159.0123382428337,20.05783699996755,40735.59703999996,245.33737447954934
1695000616,1000,,Aggregated,154.300000,0.300000,960,1900,2000,2200,4100,8200,14000,17000,34000,41000,41000,8307,375,960.0,2158.9455845531434,20.05783699996755,40735.59703999996,245.3694474539545
1695000617,1000,,Aggregated,155.100000,0.700000,960,1900,2000,2200,4100,8200,14000,17000,34000,41000,41000,8466,376,960.0,2167.6935928338016,20.05783699996755,40735.59703999996,245.21001653673517
1695000618,1000,,Aggregated,153.000000,0.700000,960,1900,2000,2200,4100,8200,14000,17000,34000,41000,41000,8623,376,960.0,2171.610221139508,20.05783699996755,40735.59703999996,245.43523135799606
1695000619,1000,,Aggregated,153.700000,0.700000,960,1900,2000,2200,4100,8200,14000,17000,34000,41000,41000,8772,376,960.0,2176.1903624402607,20.05783699996755,40735.59703999996,245.6077291381669
1695000620,1000,,Aggregated,152.500000,0.500000,960,1900,2000,2200,4100,8200,14000,17000,34000,41000,41000,8919,376,960.0,2178.770473157413,20.05783699996755,40735.59703999996,245.90122211010203
1695000621,1000,,Aggregated,152.200000,0.500000,960,1900,2000,2200,4100,8200,14000,17000,34000,41000,41000,9074,376,960.0,2177.604365616591,20.05783699996755,40735.59703999996,246.0686577033282
1695000622,1000,,Aggregated,153.000000,0.500000,960,1900,2000,2200,4100,8100,14000,17000,34000,41000,41000,9232,376,960.0,2170.2697564526575,20.05783699996755,40735.59703999996,245.8118500866551
1695000623,1000,,Aggregated,152.200000,0.500000,960,1900,2000,2200,4200,8200,14000,17000,34000,41000,41000,9385,376,960.0,2198.8456506180005,20.05783699996755,40735.59703999996,245.7569525839105
1695000624,1000,,Aggregated,152.000000,0.500000,960,1900,2000,2200,4200,8200,14000,17000,34000,41000,41000,9540,376,960.0,2203.3798811338515,20.05783699996755,40735.59703999996,246.16090146750525
1695000625,1000,,Aggregated,151.600000,0.500000,960,1900,2000,2200,4200,8200,14000,17000,34000,41000,41000,9700,376,960.0,2207.2103390872094,20.05783699996755,40735.59703999996,246.15587628865978
1695000626,1000,,Aggregated,152.500000,0.500000,960,1900,2000,2200,4200,8200,14000,17000,34000,41000,41000,9857,376,960.0,2206.3098537757833,20.05783699996755,40735.59703999996,246.30851171756112
1695000627,1000,,Aggregated,152.700000,0.100000,960,1900,2000,2200,4100,8200,14000,17000,34000,41000,41000,10016,376,960.0,2204.587966134675,20.05783699996755,40735.59703999996,246.6607428115016
1695000628,1000,,Aggregated,154.300000,0.100000,960,1900,2000,2200,4100,8200,14000,17000,34000,41000,41000,10171,376,960.0,2208.726228542022,20.05783699996755,40735.59703999996,246.48598957821255
1695000629,1000,,Aggregated,154.500000,0.100000,960,1900,2000,2200,4100,8200,14000,17000,34000,41000,41000,10315,376,960.0,2211.397234674738,20.05783699996755,40735.59703999996,246.54163839069315
1695000630,1000,,Aggregated,154.800000,0.000000,960,1900,2000,2200,4200,8200,16000,20000,58000,58000,58000,10497,410,960.0,2400.768944328277,20.05783699996755,58215.38375000006,245.82909402686482
1695000631,1000,,Aggregated,153.800000,0.000000,960,1900,2000,2200,4200,8300,16000,20000,58000,58000,58000,10653,410,960.0,2420.0467619171986,20.05783699996755,58215.38375000006,245.6891016615038
