Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1694875280,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1694875281,2000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1694875282,2000,,Aggregated,0.000000,0.000000,1200,1200,1200,1200,1200,1500,1600,1600,1700,1700,1700,758,704,1200.0,1203.991133015828,1085.07106900106,1678.0279569993581,32.73482849604222
1694875283,2000,,Aggregated,0.000000,0.000000,1200,1200,1500,1800,2200,2300,2300,2400,2500,2600,2600,1251,1070,1200.0,1414.9768367929416,1085.07106900106,2612.1790969991707,73.44684252597922
1694875284,2000,,Aggregated,170.000000,153.000000,1200,1200,1500,1900,2300,2400,3100,3300,3600,3700,3700,1591,1315,1200.0,1287.4913370703825,0.7697920009377412,3678.641020998839,84.14330609679448
1694875285,2000,,Aggregated,407.333333,356.666667,1200,1200,1300,1500,2300,2400,3300,3600,4600,4600,4600,2201,1806,1200.0,1058.351186098138,0.7697920009377412,4581.080195999675,90.3634711494775
1694875286,2000,,Aggregated,365.500000,301.000000,1200,1200,1300,1400,2300,2400,3300,3600,5000,5400,5400,2644,2130,1200.0,982.6288531826865,0.7697920009377412,5384.852437000518,98.0268532526475
1694875287,2000,,Aggregated,413.000000,339.600000,1100,1200,1300,1400,2300,2500,3500,4300,6500,6600,6600,3128,2494,1100.0,943.5535099670785,0.7697920009377412,6641.401320999648,98.73657289002557
1694875288,2000,,Aggregated,411.333333,330.500000,1100,1200,1200,1400,2300,2500,3700,4500,6500,6600,6600,3627,2881,1100.0,889.1966359955888,0.7697920009377412,6641.401320999648,101.44389302453818
1694875289,2000,,Aggregated,432.142857,345.571429,130,1200,1200,1300,2300,2500,3800,4500,6500,6600,6600,4101,3233,130.0,849.7511318527221,0.7697920009377412,6641.401320999648,103.39453791758108
1694875290,2000,,Aggregated,437.875000,348.250000,46,1200,1200,1300,2300,2500,4200,4700,6600,9700,9700,4595,3606,46,814.73660695974,0.7697920009377412,9726.464998000665,106.94406964091404
1694875291,2000,,Aggregated,443.555556,350.222222,54,1200,1200,1300,2200,2500,4200,4900,7500,9700,9700,5074,3959,54,794.0795573484395,0.7697920009377412,9726.464998000665,110.03251872290106
1694875292,2000,,Aggregated,447.600000,351.800000,38,1200,1200,1300,2200,2500,4300,5300,8600,9700,9700,5549,4318,38,785.0301261027165,0.7697920009377412,9726.464998000665,110.53469093530366
1694875293,2000,,Aggregated,496.200000,388.300000,34,1200,1200,1200,2200,2600,4300,5400,8900,9700,9700,6041,4702,34,768.5163877924132,0.7360740000876831,9726.464998000665,110.08243668266843
1694875294,2000,,Aggregated,509.400000,393.000000,27,1200,1200,1200,2200,2700,4300,5400,9200,9700,9700,6569,5105,27,752.0229903490514,0.6924160006747115,9726.464998000665,111.59735119500685
1694875295,2000,,Aggregated,470.200000,354.200000,24,1200,1200,1200,2200,2800,4400,5900,9700,11000,11000,7020,5428,24,753.2833531541215,0.6924160006747115,11410.933626999395,113.71780626780627
1694875296,2000,,Aggregated,497.800000,380.500000,31,1100,1200,1200,2200,3100,5300,8600,15000,16000,16000,7554,5845,31,846.0834715548001,0.6924160006747115,15565.984912000204,113.43632512576119
1694875297,2000,,Aggregated,483.200000,363.700000,26,1100,1200,1200,2300,3100,5300,8600,15000,16000,16000,7999,6173,26,843.9223615298121,0.6924160006747115,16313.596791000236,114.78897362170271
1694875298,2000,,Aggregated,494.000000,375.000000,23,1100,1200,1200,2300,3200,5300,8600,15000,16000,16000,8468,6521,23,833.7508091119496,0.6924160006747115,16313.596791000236,115.99067076051016
1694875299,2000,,Aggregated,483.900000,365.300000,21,1100,1200,1200,2200,3200,5300,8600,15000,16000,16000,8994,6924,21,815.9252880266826,0.6924160006747115,16313.596791000236,116.21247498332221
1694875300,2000,,Aggregated,485.600000,365.900000,22,1100,1200,1200,2200,3100,5300,8600,15000,17000,17000,9492,7306,22,808.9037505222285,0.6924160006747115,16711.869160999413,116.34186683522967
1694875301,2000,,Aggregated,486.300000,366.900000,21,1100,1200,1200,2200,3200,5400,9200,17000,18000,18000,9973,7659,21,820.9352328504935,0.6924160006747115,17564.957624999806,116.72846686052341
1694875302,2000,,Aggregated,481.600000,361.700000,19,1100,1200,1200,2200,3200,5400,9000,17000,18000,18000,10457,8022,19,814.564918385005,0.6924160006747115,18433.94073899981,117.70536482738835
1694875303,2000,,Aggregated,486.900000,367.300000,18,1000,1200,1200,2200,3200,5300,8900,17000,18000,18000,10950,8399,18,799.1915963652058,0.6924160006747115,18433.94073899981,117.68009132420092
1694875304,2000,,Aggregated,488.300000,368.400000,17,200,1200,1200,2200,3100,5300,8800,17000,18000,18000,11463,8788,17,789.7667026731218,0.6924160006747115,18433.94073899981,117.45398237808601
1694875305,2000,,Aggregated,490.200000,369.200000,18,190,1200,1200,2200,3100,5200,8700,17000,18000,18000,11947,9162,18,779.6809008320928,0.6924160006747115,18433.94073899981,117.38679166317904
1694875306,2000,,Aggregated,487.600000,366.600000,17,180,1200,1200,2200,3100,5200,8600,17000,18000,22000,12412,9508,17,775.5451838636793,0.6924160006747115,21635.712376999436,117.90106348694812
1694875307,2000,,Aggregated,482.000000,362.700000,17,180,1200,1200,2200,3100,5200,8700,17000,22000,23000,12905,9878,17,771.9691275658242,0.6924160006747115,22933.78375499924,118.12235567609454
1694875308,2000,,Aggregated,486.000000,366.200000,16,170,1200,1200,2200,3100,5200,8600,17000,22000,23000,13398,10253,16,761.5158361983091,0.6924160006747115,22933.78375499924,118.06165099268547
1694875309,2000,,Aggregated,488.100000,368.800000,16,160,1200,1200,2200,3100,5300,9200,28000,29000,29000,13881,10620,16,799.3167682048095,0.6924160006747115,28763.561631998527,118.25999567754485
1694875310,2000,,Aggregated,490.000000,370.700000,17,150,1200,1200,2200,3100,5300,9000,28000,29000,29000,14369,10984,17,790.7335652810189,0.6924160006747115,28763.561631998527,118.73442828310947
1694875311,2000,,Aggregated,484.600000,365.100000,16,150,1200,1200,2200,3200,5400,9300,28000,30000,30000,14834,11328,16,800.2793411774251,0.6924160006747115,29660.66132099877,119.46420385600648
1694875312,2000,,Aggregated,487.900000,369.400000,16,140,1200,1200,2200,3100,5300,9200,28000,30000,30000,15348,11724,16,786.6354671699194,0.6632199983869214,29660.66132099877,119.380570758405
1694875313,2000,,Aggregated,483.100000,364.200000,16,140,1200,1200,2200,3100,5300,9000,28000,30000,30000,15824,12092,16,778.7196716027521,0.6632199983869214,29660.66132099877,119.4801567239636
1694875314,2000,,Aggregated,487.600000,369.200000,16,130,1200,1200,2200,3000,5200,8900,28000,30000,30000,16340,12493,16,772.8428352809639,0.6632199983869214,29660.66132099877,119.47882496940025
1694875315,2000,,Aggregated,482.300000,364.400000,16,140,1200,1200,2200,3000,5200,8900,28000,30000,30000,16819,12851,16,768.0449101435852,0.6632199983869214,29660.66132099877,119.56097270943576
1694875316,2000,,Aggregated,482.100000,365.800000,16,130,1200,1200,2200,3000,5200,8900,28000,30000,30000,17289,13199,16,766.7370402808104,0.6632199983869214,29660.66132099877,119.9060096014807
1694875317,2000,,Aggregated,483.800000,366.800000,16,130,1200,1200,2200,3100,5300,9300,28000,30000,30000,17769,13563,16,777.4720546064441,0.6632199983869214,29660.66132099877,119.72716528786088
1694875318,2000,,Aggregated,483.100000,366.300000,15,130,1200,1200,2200,3000,5300,9200,28000,30000,30000,18285,13960,15,770.6929081834802,0.6632199983869214,29660.66132099877,119.4982225868198
1694875319,2000,,Aggregated,482.300000,364.700000,15,120,1200,1200,2200,3000,5300,9200,28000,30000,33000,18781,14338,15,765.3665822163848,0.6632199983869214,32782.667382,119.39971247537405
1694875320,2000,,Aggregated,483.600000,366.500000,15,130,1200,1200,2200,3000,5300,9300,28000,30000,33000,19268,14706,15,769.6290815534024,0.6632199983869214,32782.667382,119.12570064355408
1694875321,2000,,Aggregated,488.400000,371.600000,15,130,1200,1200,2200,3000,5300,9300,28000,33000,34000,19704,15021,15,771.7981729035203,0.6632199983869214,33510.70346099914,119.43011571254567
1694875322,2000,,Aggregated,482.600000,365.300000,15,120,1200,1200,2200,2900,5300,9300,28000,33000,34000,20211,15410,15,766.5963320913363,0.6632199983869214,33510.70346099914,119.47563208153976
1694875323,2000,,Aggregated,486.800000,369.700000,15,120,1200,1200,2200,2900,5200,9200,28000,33000,34000,20721,15804,15,759.457992662131,0.6632199983869214,33510.70346099914,119.45243955407558
1694875324,2000,,Aggregated,481.800000,364.800000,14,110,1200,1200,2200,2900,5200,9300,28000,41000,41000,21140,16123,14,764.7745087699163,0.6632199983869214,40734.286734001216,119.62270577105014
1694875325,2000,,Aggregated,487.000000,370.000000,14,120,1200,1200,2200,2900,5300,9300,28000,41000,41000,21712,16553,14,764.2331013999634,0.6632199983869214,40734.286734001216,119.5858511422255
1694875326,2000,,Aggregated,487.700000,368.900000,14,110,1200,1200,2200,2900,5300,9300,28000,41000,41000,22210,16930,14,765.6348800890607,0.6632199983869214,40734.286734001216,119.75619090499775
1694875327,2000,,Aggregated,492.500000,374.300000,14,110,1200,1200,2200,2900,5300,9500,31000,41000,41000,22708,17312,14,776.7862196717878,0.6632199983869214,40734.286734001216,119.79201162585873
1694875328,2000,,Aggregated,485.300000,367.100000,14,98,1200,1200,2200,2900,5300,9400,31000,41000,41000,23185,17677,14,772.708069866118,0.6632199983869214,40734.286734001216,119.93426784558982
1694875329,2000,,Aggregated,489.500000,371.800000,14,120,1200,1200,2200,2900,5300,9700,31000,41000,41000,23636,18033,14,778.581156916946,0.6632199983869214,40734.286734001216,119.5079962768658
1694875330,2000,,Aggregated,486.300000,369.200000,15,120,1200,1200,2200,2900,5300,9600,31000,41000,41000,24155,18430,15,778.3142935787612,0.6632199983869214,40734.286734001216,119.34589111985096
1694875331,2000,,Aggregated,474.300000,360.900000,15,120,1200,1200,2200,2900,5300,9600,33000,41000,41000,24620,18777,15,779.4071180493894,0.6632199983869214,40734.286734001216,119.58858651502844
1694875332,2000,,Aggregated,490.600000,376.600000,14,110,1200,1200,2200,2900,5300,9500,33000,41000,41000,25126,19161,14,778.7588482503365,0.6632199983869214,40734.286734001216,119.43922629945077
1694875333,2000,,Aggregated,481.800000,368.300000,14,100,1200,1200,2200,2900,5300,9400,33000,41000,41000,25502,19454,14,775.7137685570143,0.6632199983869214,40734.286734001216,119.34969806289703
1694875334,2000,,Aggregated,482.000000,367.900000,15,120,1200,1200,2200,2900,5300,10000,33000,41000,41000,26125,19931,15,782.0754660999806,0.6632199983869214,40734.286734001216,119.3250909090909
