Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1694872742,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1694872743,1000,,Aggregated,0.000000,0.000000,770,790,800,810,840,850,850,850,850,850,850,40,0,760.0,749.3604972250068,597.7264499997545,852.5486159996944,458.875
1694872744,1000,,Aggregated,0.000000,0.000000,1500,1500,1500,1500,1600,1700,1800,1800,1800,1800,1800,379,218,1500.0,1328.911247635877,597.7264499997545,1847.6777999994738,190.6121372031662
1694872745,1000,,Aggregated,5.000000,0.000000,1500,1500,1900,2100,2400,2600,2700,2700,2800,2800,2800,513,218,1500.0,1581.0623232904359,597.7264499997545,2831.0105559994554,276.5399610136452
1694872746,1000,,Aggregated,70.500000,6.000000,1500,1800,2300,2500,3100,3500,3700,3800,3800,3800,3800,654,231,1500.0,1779.7351267522854,597.7264499997545,3755.7579710000937,312.5091743119266
1694872747,1000,,Aggregated,159.666667,72.666667,1500,1600,2200,2500,3200,3700,3800,4100,4700,4700,4700,807,261,1500.0,1747.1916497025989,597.7264499997545,4726.411655999982,327.1524163568773
1694872748,1000,,Aggregated,150.500000,54.500000,1500,1500,2100,2300,3200,3700,4000,4100,5700,5700,5700,958,288,1500.0,1690.8192228945752,597.7264499997545,5690.968208999948,345.0574112734864
1694872749,1000,,Aggregated,152.600000,50.800000,1500,1600,2100,2300,3200,3600,4000,4100,5700,5700,5700,1139,333,1500.0,1708.9640993459266,597.7264499997545,5690.968208999948,349.87445127304653
1694872750,1000,,Aggregated,153.500000,47.666667,1400,1600,2100,2200,3200,3700,4100,4200,5700,5700,5700,1267,336,1400.0,1712.129600726925,597.7264499997545,5690.968208999948,364.5280189423836
1694872751,1000,,Aggregated,157.571429,47.571429,1400,1700,2100,2200,3200,3700,4100,4600,5700,5700,5700,1384,338,1400.0,1728.9912400361386,597.7264499997545,5690.968208999948,375.8034682080925
1694872752,1000,,Aggregated,154.250000,42.000000,1400,1700,2100,2300,3200,3800,4200,4700,9600,9600,9600,1513,338,1400.0,1757.1782164256506,597.7264499997545,9620.687857999656,383.85657633840054
1694872753,1000,,Aggregated,150.444444,37.555556,1300,1800,2100,2200,3200,3800,4200,4700,9600,9600,9600,1643,338,1300.0,1754.3151374637912,597.7264499997545,9620.687857999656,389.2787583688375
1694872754,1000,,Aggregated,148.000000,33.800000,1300,2000,2200,2300,3200,4100,4300,4700,9600,9600,9600,1767,338,1300.0,1773.8343427804236,597.7264499997545,9620.687857999656,398.8613469156763
1694872755,1000,,Aggregated,160.200000,33.800000,1300,2100,2200,2300,3300,4100,4500,5000,9600,9600,9600,1895,338,1300.0,1804.0457583208495,597.7264499997545,9620.687857999656,407.04696569920844
1694872756,1000,,Aggregated,158.800000,32.600000,1400,2100,2200,2300,3300,4200,4900,6000,9600,9600,9600,2012,338,1400.0,1864.8850254721704,597.7264499997545,9620.687857999656,410.1530815109344
1694872757,1000,,Aggregated,138.500000,12.000000,1400,2100,2200,2400,3700,4400,8500,15000,15000,15000,15000,2175,367,1400.0,2066.6643643098896,597.7264499997545,14752.63006700061,410.8050574712644
1694872758,1000,,Aggregated,137.900000,12.000000,1400,2100,2200,2500,4000,4600,8500,15000,15000,15000,15000,2319,367,1400.0,2098.2302641250594,597.7264499997545,14752.63006700061,416.0603708495041
1694872759,1000,,Aggregated,136.100000,10.200000,1400,2100,2200,2600,4100,4800,8700,15000,16000,16000,16000,2470,393,1400.0,2156.9306342004083,597.7264499997545,15973.33151500061,415.45303643724696
1694872760,1000,,Aggregated,135.600000,8.100000,1400,2100,2200,2600,4100,5000,9200,15000,17000,17000,17000,2602,395,1400.0,2194.157679796317,597.7264499997545,17007.147634999455,421.1295157571099
1694872761,1000,,Aggregated,133.000000,5.800000,1400,2100,2200,2700,4200,6000,15000,18000,18000,18000,18000,2761,427,1400.0,2352.4847266657107,597.7264499997545,17959.41080600005,421.4136182542557
1694872762,1000,,Aggregated,133.100000,5.900000,1300,2100,2200,2700,4200,7100,15000,18000,18000,18000,18000,2882,427,1300.0,2357.695040619374,597.7264499997545,17959.41080600005,424.99479528105485
