Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1694878473,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1694878474,3000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1694878475,3000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1694878476,3000,,Aggregated,0.000000,0.000000,1800,1900,1900,1900,2000,2100,2300,2400,2500,2500,2500,1410,1309,1800.0,1872.395624084411,1755.741950000811,2486.9269360006,34.34184397163121
1694878477,3000,,Aggregated,0.000000,0.000000,1900,1900,2000,2000,2900,2900,3000,3000,3100,3100,3100,2241,2021,1900.0,1874.6377480620267,0.8322339999722317,3102.748031998999,49.716644355198575
1694878478,3000,,Aggregated,148.333333,135.000000,1900,1900,2000,2000,2900,3100,3200,3300,4200,4400,4400,2571,2278,1900.0,1826.47742633294,0.8322339999722317,4448.245826999482,58.720731232983276
1694878479,3000,,Aggregated,504.500000,465.250000,1900,1900,2000,2300,3000,3200,5600,5700,5800,5900,5900,2768,2352,1900.0,1954.892027352593,0.8322339999722317,5864.709350000339,75.84067919075144
1694878480,3000,,Aggregated,508.600000,455.400000,1900,2000,2100,2300,2900,3200,5600,5800,6400,7100,7100,3971,3372,1900.0,1974.3805387549698,0.8322339999722317,7073.6033560006035,78.29967262654243
1694878481,3000,,Aggregated,428.500000,379.666667,1900,2000,2000,2300,2900,3400,5600,6200,7400,8100,8100,4963,4247,1900.0,1861.2726285946023,0.8322339999722317,8133.415858999797,75.13640942978037
1694878483,3000,,Aggregated,502.250000,426.875000,1900,2000,2000,2300,3000,3300,5600,6200,7400,8100,8100,5367,4560,1900.0,1783.7938996089092,0.8322339999722317,8133.415858999797,77.55338177752935
